price,number_of_rooms,size_of_the_apartment,floor_number,address,description
209.0,2,38.0,12,Poznań Stare Miasto,
229.0,2,55.0,6,Poznań Grunwald Łazarz ul. Głogowska Hetmańska,
258.0,3,53.0,1,Poznań Grunwald Kopernika Junikowo Łazarz Centru ul. Galileusza,
254.5,3,47.6,4,Poznań Winogrady ul. Os. Przyjaźni,
245.0,2,39.6,3,Poznań Łazarz, trzecie
339.0,2,40.0,1,Poznań Stare Miasto Centrum ul. Ul. Szewska,
308.611,3,51.73,7,Poznań Winogrady ul. Hawelańska,
232.50099999999998,2,46.97,1,Poznań ul. Wiejska 8,
255.0,2,50.0,3,Poznań Jeżyce ul. Os. Lotnictwa Polskiego, trzecie
250.91400000000002,2,44.02,1,Poznań Wilda ul. Rolna 37 I 39,
430.0,2,57.0,5,Poznań ul. Katowicka,
256.906,2,53.3,1,Poznań Baranowo Baranowo ul. Szamotulska,
305.0,2,53.68,1,Poznań Stare Miasto Naramowice,
334.97900000000004,4,72.93,1,Poznań Plewiska Luboń Dąbrówka Komorniki Grunwald ul. Szkolna 107,
388.62,3,61.2,1,Poznań Jeżyce ul. Botaniczna,
350.0,4,74.0,4,Poznań Piątkowo ul. Os. Chrobrego,
319.0,4,62.9,7,Poznań Nowe Miasto Rataje ul. Osiedle Rusa,
258.0,2,52.0,3,Poznań Centrum Stare Miasto ul. Ratajaczka Św. Marcin, trzecie
255.0,2,55.0,3,Poznań Jeżyce ul. Kassyusza, trzecie
339.0,3,65.0,4,Poznań Piątkowo Stare Miasto ul. Os. Stefana Batorego,
245.0,3,48.3,3,Poznań Grunwald Jeżyce ul. Ul. Bułgarska, trzecie
270.0,2,40.0,3,Poznań Grunwald Centrum Jeżyce ul. Szamarzewskiego, trzecie
190.278,1,32.75,1,Poznań Nowe Miasto ul. Smolna 13 D,
250.0,2,49.0,5,Poznań Rataje Centrum Zawady ul. Orła Białego Os.,
160.0,1,48.4,3,Poznań Grunwald ul. Stablewskiego, trzecie
690.0,5,134.0,2,Poznań Poznań-Stare Miasto ul. Mieszkanie Lub Biuro - Aleje Marcinkowski, drugie piÄ™tro 
199.0,1,35.0,7,Poznań Winogrady Piątkowo Morasko ul. Idealne Dla Studenta Blisko Uczelni,
470.996,4,79.8,1,Poznań Grunwald ul. Kamiennogórska,
324.0,3,68.0,6,Poznań Łazarz,
277.32599999999996,2,44.02,3,Poznań Piątkowo ul. Kurpińskiego, trzecie
219.99900000000002,3,47.18,1,Plewiska Rosnowo Skórzewo Poznań Rosnowo,
940.0,3,94.1,2,Poznań Grunwald Grunwald Południe, drugie piÄ™tro 
475.0,5,110.0,1,Poznań Strzeszyn ul. Owidiusza,
385.825,3,63.25,6,Poznań Piątkowo ul. Kurpińskiego,
210.0,3,48.0,2,Poznań Grunwald ul. Bułgarska, drugie piÄ™tro 
360.0,2,45.31,2,Poznań Grunwald ul. Grottgera, drugie piÄ™tro 
365.0,3,76.0,1,Poznań Jeżyce Grunwald Łazarz ul. Niecała,
223.49099999999999,2,36.34,3,Poznań Winogrady ul. Hawelańska, trzecie
219.0,2,51.0,1,Poznań Tulce Tulce ul. Przylesie,
225.0,2,38.0,1,Poznań Grunwald Centrum ul. Nietuzinkowe Kamienica Zrewitalizowana,
302.42400000000004,1,31.21,2,Poznań Stare Miasto ul. Dominikańska, drugie piÄ™tro 
339.0,2,43.0,1,Poznań Centrum ul. Dominikańska / Szewska Okolice,
229.0,2,64.5,1,Poznań Wilda Rynek Wildecki,
325.0,3,89.0,1,Poznań Wilda ul. Chwiałkowskiego,
210.0,3,47.1,6,Poznań Dębiec,
248.0,1,38.0,4,Poznań Centrum Wilda ul. Dolna Wilda,
342.89099999999996,2,54.74,7,Poznań Winogrady ul. Hawelańska,
290.0,3,65.0,4,Poznań Poznań-Grunwald ul. Pogorzelska,
160.0,1,28.9,1,Poznań Grunwald ul. Łukaszewicza,
160.0,1,27.0,5,Poznań Stare Miasto,
230.0,2,47.9,3,Poznań Wilda Dębiec ul. Łozowa, trzecie
289.0,3,53.0,1,Poznań Rataje Malta Stare Żegrze Chartowo ul. Jagiellońskie,
257.108,1,32.3,2,Poznań Stare Miasto ul. Dominikańska, drugie piÄ™tro 
540.0,2,56.0,1,Poznań Centrum ul. Kazimierza Wielkiego,
324.668,3,54.8,2,Poznań Jeżyce ul. Polna 28, drugie piÄ™tro 
210.0,2,38.0,5,Poznań Poznań-Grunwald ul. Grunwaldzka,
303.779,3,50.92,2,Poznań Winogrady ul. Hawelańska, drugie piÄ™tro 
249.785,1,37.06,2,Poznań Stare Miasto Stare Miasto, drugie piÄ™tro 
206.0,2,35.3,3,Poznań Grunwald Łazarz ul. Kanałowa, trzecie
269.0,4,65.0,3,Poznań ul. Wichrowe Wzgórze, trzecie
320.0,4,75.0,1,Plewiska Poznań Grunwald Junikowo ul. Mieszkanie Dla Młodych,
275.0,2,56.0,3,Poznań Grunwald ul. Rycerska, trzecie
245.0,3,65.0,16,Poznań Winogrady ul. Os. Zwycięstwa,
279.0,3,64.0,7,Poznań Rataje ul. Orła Białego,
255.0,3,48.0,4,Poznań Winogrady Piątkowo Sołacz Centrum Naramow ul. Kosmonautów - Dobra Cena!!!,
755.0,4,143.9,2,Poznań Łazarz ul. Wyspiańskiego, drugie piÄ™tro 
225.25,2,42.5,1,Poznań Rataje ul. Bnińska,
340.0,3,52.0,1,Poznań,
290.0,3,53.55,3,Poznań Winogrady ul. Os. Powstańców Warszawy, trzecie
338.921,4,56.02,4,Poznań Winogrady ul. Hawelańska,
580.0,3,94.0,2,Poznań Grunwald, drugie piÄ™tro 
237.0,2,37.3,1,Poznań Grunwald ul. Bułgarska,
170.0,1,31.0,2,Poznań Sołacz Winogrady Jeżyce ul. Sokoła, drugie piÄ™tro 
249.0,2,42.0,3,Poznań Rataje Centrum Wilda ul. Oświecenia, trzecie
240.0,2,49.0,1,Poznań Piątkowo ul. Bolesława Chrobrego,
244.64700000000002,2,39.78,3,Poznań Winogrady ul. Hawelańska, trzecie
290.0,3,46.0,8,Poznań Jeżyce ul. Engestroma,
255.0,2,47.0,3,Poznań Jeżyce ul. Turkusowa, trzecie
275.0,2,56.0,3,Poznań Grunwald ul. Rycerska, trzecie
751.868,3,98.93,1,Poznań ul. Droga Dębińska 19,
175.0,1,27.0,1,Poznań Winogrady ul. Kosmonautów,
329.0,3,65.0,14,Poznań Rataje ul. Os. Orła Białego,
204.0,2,39.26,1,Poznań Wilda Dębiec ul. Jaworowa,
308.611,3,51.73,5,Poznań Winogrady ul. Hawelańska,
299.0,3,63.0,5,Poznań Grunwald,
295.0,2,61.0,3,Poznań, trzecie
293.0,1,42.0,1,Poznań Winogrady ul. Żniwna - Atrakcyjna Lokalizacja!,
459.0,3,79.0,1,Poznań Podolany ul. Omańkowskiej Nowość!!,
525.0,3,72.0,5,Poznań Rataje,
280.0,2,43.7,1,Poznań Grunwald,
348.57199999999995,3,59.08,3,Poznań Wilda ul. Rolna 37 I 39, trzecie
185.0,2,64.5,4,Poznań Grunwald Łazarz ul. Lodowa,
699.0,5,136.0,1,Poznań Stare Miasto Centrum ul. Rocha,
320.0,3,63.0,3,Poznań Piątkowo ul. Osiedle Bolesława Chrobrego, trzecie
539.0,3,84.5,6,Poznań Winiary ul. Piątkowska,
225.0,2,38.0,3,Poznań Grunwald ul. Bułgarska, trzecie
432.88800000000003,3,63.66,3,Poznań Nowe Miasto ul. Mogileńska, trzecie
384.395,3,64.13,2,Poznań Winogrady ul. Hawelańska, drugie piÄ™tro 
218.0,2,42.0,11,Poznań Grunwald ul. Galileusza,
289.0,3,54.0,1,Poznań Rataje Centru Śródka ul. Jagiellonskie Oś.,
299.0,3,59.0,4,Poznań Rataje ul. Lecha,
258.0,2,55.0,1,Poznań Grunwald Ogrody Centrum ul. Marcelińska Ul.,
236.235,1,34.25,3,Poznań Jeżyce ul. Poznańska 1-3, trzecie
213.158,2,35.73,4,Poznań Winogrady ul. Hawelańska,
222.077,2,36.11,6,Poznań Winogrady ul. Hawelańska,
225.0,2,42.0,10,Poznań Grunwald Górczyn Kopernika Newtona ul. Newtona,
330.0,3,60.0,1,Poznań Grunwald ul. Żmigrodzka,
279.0,3,47.0,3,Poznań Rataje Śródka Malta Chartowo Starołęk ul. Bohaterów Ii Wojny Światowej, trzecie
417.0,3,55.0,5,Poznań Nowe Miasto Malta ul. Katowicka,
539.0,4,83.0,1,Poznań Suchy Las Podolany Piątkowo Strzeszyn ul. Wysoki Standard!!!,
319.985,3,52.03,4,Poznań Winogrady ul. Hawelańska,
209.0,1,32.0,1,Poznań Nowe Miasto ul. Folwarczna,
176.0,1,29.0,1,Poznań Naramowice ul. Naramowicka- Parter,
180.0,1,30.0,5,Poznań Grunwald ul. Sczanieckiej Morawskiego Głogowska,
240.498,1,38.79,6,Poznań Piątkowo ul. Kurpińskiego,
380.0,4,79.9,3,Poznań Grunwald Łazarz ul. Głogowska, trzecie
270.0,3,48.0,2,Poznań Winogrady ul. Os.Kosmonautów, drugie piÄ™tro 
315.0,3,64.0,1,Poznań Wilda ul. Madaliskiego,
210.0,3,54.0,1,Poznań Głuszyna ul. Głuszyna,
390.0,2,52.0,1,Poznań Nowe Miasto ul. Nowoczesne 2 Pokoje Garaż Ochrona,
650.0,3,86.0,8,Poznań Rataje ul. Pelikan,
401.695,3,68.46,2,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm, drugie piÄ™tro 
280.0,3,63.0,1,Poznań Wilda,
270.973,2,44.47,3,Poznań ul. Błażeja, trzecie
615.0,2,50.0,1,Poznań ul. Kutrzeby,
871.0,5,128.0,1,Poznań Winogrady ul. Piątkowska,
289.0,4,68.4,3,Poznań Grunwald Raszyn Ogrody Górczyn Junikowo ul. Promienista, trzecie
234.0,2,49.0,3,Poznań Rataje ul. Os. Tysiąclecia, trzecie
220.0,2,48.0,1,Poznań Grunwald ul. Bukowska,
374.73,3,63.25,2,Poznań Piątkowo ul. Kurpińskiego, drugie piÄ™tro 
202.615,2,33.49,1,Poznań Winogrady ul. Hawelańska,
175.0,1,26.5,6,Poznań Stare Miasto Winogrady ul. Os. Kosmonautów,
210.0,2,38.1,1,Poznań Winogrady ul. Os. Przyjaźni,
184.0,2,44.0,1,Poznań Dębiec ul. Klonowa,
309.0,3,62.0,4,Poznań Rataje Centrum ul. Stare Żegrze Os.,
212.0,2,36.6,1,Poznań Poznań-Stare Miasto ul. Owsiana,
290.0,2,49.0,1,Poznań Śródka ul. Gdańska,
278.0,3,60.0,2,Poznań Rataje ul. Falista, drugie piÄ™tro 
308.0,3,60.0,1,Poznań Rataje Śródka Wilda Łazarz Centrum Zawady ul. Polan - Z Ogródkiem!!!,
325.0,3,75.0,3,Poznań Grunwald ul. Przybyszewskiego, trzecie
319.0,3,53.0,4,Poznań Grunwald Jeżyce Łazarz Wilda Sołacz ul. Kopernika Os.,
275.0,2,50.0,14,Poznań Rataje ul. Os. Powstań Narodowych,
273.024,2,42.66,6,Poznań Piątkowo ul. Kurpińskiego,
297.0,2,51.0,1,Poznań Wilda Centrum Dębiec Rtaje ul. Dolina,
225.0,2,37.0,4,Poznań ul. Sołacz Jeżyce Ul. Nad Potokiem,
439.0,2,74.0,3,Poznań Piątkowo ul. Os. Batorego, trzecie
369.0,2,50.0,2,Poznań Naramowice ul. Błażeja, drugie piÄ™tro 
305.44,3,66.4,2,Poznań Swarzędz Zalasewo ul. Zalasewo Program Mieszkanie Dla Młodych, drugie piÄ™tro 
427.086,3,71.9,3,Poznań Grunwald ul. Kamiennogórska, trzecie
160.0,1,29.0,1,Poznań Łazarz ul. Łukaszewicza,
467.651,4,81.7,1,Poznań Grunwald ul. Kamiennogórska,
338.0,2,50.0,5,Poznań Piątkowo,
339.0,2,49.0,1,Poznań Jeżyce ul. Grodziska,
206.582,1,33.32,2,Poznań Winogrady ul. Hawelańska, drugie piÄ™tro 
250.0,2,35.9,4,Poznań Górczyn ul. Krauthofera,
218.46599999999998,2,36.11,1,Poznań Winogrady ul. Hawelańska,
199.0,1,32.0,2,Poznań Nowe Miasto ul. Pobiedziska, drugie piÄ™tro 
250.0,1,33.0,4,Poznań Jeżyce ul. Meissnera,
205.0,2,57.0,1,Poznań Jeżyce ul. Wawrzyniaka,
240.498,1,38.79,4,Poznań Piątkowo ul. Kurpińskiego,
326.64799999999997,3,58.33,1,Poznań ul. Karpia 25,
214.9,2,37.0,3,Poznań Łazarz ul. Kanałowa, trzecie
330.0,3,65.0,2,Poznań Piątkowo Winogrady Sołacz Naramowice ul. Batorego, drugie piÄ™tro 
325.0,2,48.0,5,Poznań Wilda,
360.0,2,47.0,2,Poznań Piątkowo ul. Hulewiczów, drugie piÄ™tro 
146.0,2,31.0,1,Poznań Nowe Miasto Głuszyna ul. Ul. Sypniewo,
315.0,3,47.0,1,Poznan Piątkowo ul. Magnacka,
648.0,3,94.8,5,Poznań Jeżyce,
404.99,3,73.9,4,Poznań Nowe Miasto Rataje ul. Św. Rocha,
649.0,3,80.8,3,Poznań Winogrady ul. Żniwna, trzecie
1100.0,4,95.0,3,Poznań Centrum ul. Droga Dębińska, trzecie
205.68599999999998,2,35.1,5,Poznań Nowe Miasto ul. Smolna 13 D,
136.0,1,21.0,4,Poznań Jeżyce Ogrody ul. Szpitalna Nowy Świat,
199.0,2,48.0,1,Poznań Warszawskie ul. Krańcowa,
231.041,3,40.82,1,Poznań Nowe Miasto ul. Smolna 13 D,
304.51599999999996,4,61.45,3,Poznań Grunwald, trzecie
175.0,1,29.4,4,PoznaÅ Åazarz ul. Lodowa,
250.0,2,40.0,4,Poznań Piątkowo,
287.811,2,50.94,1,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm,
435.0,3,64.0,2,Poznań Nowe Miasto Zawady, drugie piÄ™tro 
305.0,4,62.0,3,Poznań Rataje ul. Osiedle Powstań Narodowych, trzecie
360.0,2,79.0,1,Poznań Wilda ul. Kosińskiego 25/20,
380.0,2,51.3,1,Poznań,
220.0,2,38.0,4,Poznań Stare Miasto ul. Os. Przyjaźni,
389.0,2,55.0,4,Poznań Naramowice ul. Naramowicka,
234.45,2,52.1,3,Poznań Swarzędz Zalasewo ul. Zalasewo Program Mieszkanie Dla Młodych, trzecie
377.0,5,74.0,8,Poznań Piątkowo ul. Bolesława Chrobrego,
334.06800000000004,3,54.32,4,Poznań Winogrady ul. Hawelańska,
335.0,3,70.6,11,Poznań Stare Miasto ul. Os. Bolesława Chrobrego,
179.14,1,33.8,3,Poznań ul. Głogowska, trzecie
330.0,3,66.0,6,Poznań ul. Os. Stare Żegrze,
300.0,4,84.0,1,Poznań Nowe Miasto ul. Gabszewicza,
296.625,2,47.46,5,Poznań Winogrady ul. Hawelańska,
465.0,4,78.15,1,Poznań Podolany,
330.38800000000003,3,60.18,1,Poznań Nowe Miasto ul. Smolna 13 D,
279.0,2,38.15,2,Poznań Podolany ul. Strzeszyńska, drugie piÄ™tro 
255.0,1,33.0,1,Poznań Jeżyce ul. Blisko Parku Sołackiego,
185.0,2,50.0,1,Poznań Nowe Miasto,
200.4,2,38.1,8,Poznań Winogrady Stare Miasto ul. Os. Kosmonautów,
255.0,3,48.0,4,Poznań Winogrady Stare Miasto ul. Os.Przyjazni,
229.0,2,35.0,4,Poznań Rataje ul. Oświecenia,
387.05,3,63.43,4,Poznań Winogrady ul. Hawelańska,
223.452,2,37.18,4,Poznań Nowe Miasto ul. Smolna 13 D,
338.87699999999995,2,57.05,3,Poznań Nowe Miasto ul. Ul. Milczańska 1, trzecie
244.09400000000002,2,39.37,1,Poznań Winogrady ul. Lechicka Okolice,
198.5,2,38.0,2,Poznań Grunwald Górczyn ul. Arciszewskiego, drugie piÄ™tro 
310.0,3,64.0,1,Poznań Piątkowo,
340.0,3,49.0,2,Poznań ul. Poszukuję 3 Pok., drugie piÄ™tro 
305.0,2,54.0,1,Poznań Naramowice ul. Błażeja,
162.5,2,25.0,1,Poznań Grunwald/Łazarz ul. Matejki Jana Matejki,
239.9,2,38.0,7,Poznań Śródka Centrum Rataje ul. Piastowskie Os.,
224.0,2,41.0,1,Poznań Centrum,
261.202,2,46.56,1,Poznań Nowe Miasto ul. Smolna 13 D,
611.619,4,104.16,1,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm,
325.0,2,49.0,3,Poznań Grunwald Górczyn Jeżyce ul. Brzask Międzychodzka Ataner!, trzecie
340.0,4,71.0,4,Poznań Grunwald ul. Juliusza Kossaka,
254.0,2,44.3,2,Poznań Górczyn ul. Górki, drugie piÄ™tro 
181.0,2,38.0,6,Poznań Winogrady Piątkowo Sołacz ul. Os. Pod Lipami,
700.0,3,81.37,3,Poznań Centrum ul. Kazimierza Wielkiego, trzecie
288.858,2,46.59,3,Poznań Winogrady ul. Hawelańska, trzecie
319.0,3,64.9,3,Poznań Piątkowo ul. Batorego, trzecie
240.0,2,36.0,1,Poznań Piatkowo ul. Jagiełły,
239.0,1,66.02,1,Poznań Antoninek Nowe Miasto ul. Antoninek - W Pobliżu Lasu,
465.0,2,60.0,3,Poznań Grunwald ul. Wojskowa, trzecie
299.0,3,54.0,4,Poznań Naramowice ul. Jasna Rola,
359.9,4,108.0,3,Poznań Grunwald ul. Limanowskiego Bolesława Limanowskiego, trzecie
180.0,1,35.0,2,Poznań Poznań-Jeżyce ul. Piotra Wawrzyniaka, drugie piÄ™tro 
499.0,3,62.0,1,Poznań Łazarz ul. Matejki,
579.0,3,85.2,1,Poznań Grunwald ul. Sielska,
190.0,2,42.5,4,Poznań Grunwald ul. Bukowska,
199.0,1,34.4,2,Poznań Centrum Stare Miasto ul. Gwarna Fredry Św. Marcin, drugie piÄ™tro 
402.0,3,67.2,2,Poznań Jeżyce, drugie piÄ™tro 
415.515,3,70.4,3,Poznań Grunwald ul. Kamiennogórska, trzecie
242.0,3,57.0,3,Poznań Łazarz ul. Potockiej, trzecie
320.892,2,48.62,8,Poznań Piątkowo ul. Kurpińskiego,
297.31,2,49.56,3,Poznań Naramowice ul. Błażeja, trzecie
200.0,1,37.0,1,Poznań Strzeszyn ul. Biskupińska,
586.25,2,59.0,3,Poznań Grunwald Grunwald Północ, trzecie
299.0,3,54.0,1,Poznań Nowe Miasto ul. Os. Czecha,
149.0,1,22.0,5,Poznań Ogrody ul. Szpitalna,
265.0,2,46.8,1,Poznań Wilda,
193.675,1,31.75,1,Poznań Piątkowo ul. Kurpińskiego,
355.0,3,90.0,1,Poznań Dębiec ul. Górecka Piętro Willi Miejskiej Z Ogrodem,
155.0,1,28.0,1,Poznań Plewiska Grunwald Junikowo ul. Miętowa,
223.49099999999999,2,36.34,5,Poznań Winogrady ul. Hawelańska,
762.0,5,112.0,4,Poznań Centrum,
296.56,3,49.71,7,Poznań Winogrady ul. Hawelańska,
470.0,5,130.0,1,Poznań Dębiec,
409.0,3,119.0,3,Poznań Stare Miasto Centrum Jeżyce ul. Poznańska, trzecie
312.405,1,32.24,1,Poznań Stare Miasto ul. Dominikańska,
319.999,4,74.96,1,Poznań Grunwald Junikowo,
293.778,3,51.54,1,Poznań Wilda ul. Rolna 37 I 39,
250.0,2,50.0,2,Poznań Grunwald/Łazarz ul. Głogowska Hetmańska, drugie piÄ™tro 
295.0,2,61.0,3,Poznań Poznań-Stare Miasto ul. Rybaki, trzecie
310.59,2,49.3,4,Poznań Jeżyce ul. Polna 28,
329.0,2,51.12,3,Poznań Grunwald Górczyn ul. Raszyńska, trzecie
450.0,3,69.0,1,Poznań Naramowice Piątkowo Winogrady Umultowo ul. Błażeja,
267.66700000000003,2,46.47,2,Poznań Nowe Miasto ul. Smolna 13 D, drugie piÄ™tro 
349.9,4,67.5,1,Poznań Bonin,
270.0,3,64.0,9,Poznań Nowe Miasto Rataje ul. Os. Orła Białego,
160.0,1,29.0,1,Poznań Łazarz ul. Łukaszewicza,
279.0,3,56.0,1,Poznań Rataje Nowe Miasto ul. Os. Czecha,
835.11,2,62.0,1,Poznań Grunwald ul. Zbąszyńska,
213.65200000000002,1,34.46,4,Poznań Winogrady ul. Hawelańska,
250.0,2,46.3,2,Poznań Okolice Luboń ul. Pułaskiego, drugie piÄ™tro 
240.0,2,44.0,1,Poznań Nowe Miasto ul. Os. Piastowskie Rataje,
357.0,3,58.5,3,Poznań, trzecie
328.60699999999997,3,53.87,2,Poznań Winogrady ul. Hawelańska, drugie piÄ™tro 
239.0,2,46.8,14,Poznań Stare Miasto Winogrady ul. Os. Zwycięstwa,
265.058,2,44.25,3,Poznań Piątkowo ul. Mateckiego 4c Miejsce Parkingowe W Cenie, trzecie
305.0,2,53.0,3,Poznań Rataje ul. Piłsudskiego, trzecie
270.0,2,75.0,2,Poznań Wilda ul. Górna Wilda, drugie piÄ™tro 
394.48699999999997,3,64.67,5,Poznań Piątkowo ul. Kurpińskiego,
180.0,2,38.0,10,Poznań Grunwald Górczyn Łazarz ul. Hetmańska/Głogowska,
329.0,3,61.48,3,Poznań Poznań-Nowe Miasto ul. Os. Bohaterów Ii Wojny Światowej, trzecie
290.0,3,81.56,1,Komorniki Wiry Luboń Plewiska Poznań Komorniki ul. Jaśminowa/ Ognikowa,
265.0,3,52.5,4,Poznań Poznań-Wilda ul. Św. Czesława,
405.0,4,78.0,1,Poznań Grunwald Łazarz ul. Wojciecha Bogusławskiego,
380.0,3,98.0,1,Poznań Łazarz,
225.0,2,37.0,3,Poznań Grunwald Górczyn Łazarz Ogrody Jeżyce ul. Bułgarska - Polecam!!!, trzecie
350.0,3,76.8,1,Poznań Winogrady ul. Wilczak,
155.0,1,31.0,2,Poznań Łazarz ul. Mottego, drugie piÄ™tro 
224.16,2,37.36,3,Poznań Wilda ul. Rolna 37 I 39, trzecie
429.0,3,77.0,4,Poznań Centrum Stary Rynek Stare Miasto ul. Mieszkanie Do Wejścia,
133.0,1,23.0,1,Poznań Centrum Jeżyce Sołacz Winogrady Naramowic ul. Okazja!!! Strzałkowskiego Mylna - Niski,
275.0,3,47.0,2,Poznań Rataje Malta Starołęka Chartowo Oświe ul. Oświecenia, drugie piÄ™tro 
409.0,4,86.0,3,Poznań Piątkowo ul. Os.Zygmunta Starego, trzecie
146.9,1,23.0,2,Poznań Winogrady ul. Naramowicka, drugie piÄ™tro 
169.0,1,26.0,2,Poznań-Grunwald, drugie piÄ™tro 
293.44,2,45.85,6,Poznań Piątkowo ul. Kurpińskiego,
245.50400000000002,2,43.84,1,Poznań ul. Karpia 25,
340.0,3,59.93,1,Poznań Junikowo ul. Ząbkowicka,
570.0,4,122.0,2,Poznań Centrum ul. Taczaka Stanisława, drugie piÄ™tro 
392.0,2,70.0,2,Poznań Łazarz ul. Mottego, drugie piÄ™tro 
369.0,3,82.5,1,Poznań Centrum Łazarz Grunwald ul. Ul. Małeckiego - Piękne Przestronne Mies,
305.0,2,44.5,1,Poznań Grunwald,
279.0,3,48.0,4,Poznań Rataje ul. Os.Bohaterów Ii Wojny Św.,
450.0,4,102.0,3,Poznań Grunwald ul. Palacza, trzecie
239.0,2,38.0,3,Poznań Rataje/Os. Piastowskie ul. Os. Piastowskie - Niski Blok, trzecie
399.0,3,60.7,2,Poznań Jeżyce Winiary ul. Tadeusza Rejtana, drugie piÄ™tro 
405.0,3,107.0,4,Poznań Nowe Miasto ul. Św. Rocha,
239.0,2,38.0,2,Poznań Winogrady ul. Osiedle Pod Lipami, drugie piÄ™tro 
259.0,2,37.0,1,Poznań Grunwald ul. Wyspiańskiego 13,
282.0,2,44.0,1,Poznań Jeżyce ul. Sianowska Ogródek 40M2!,
295.0,2,41.0,3,Poznań Nowe Miasto ul. Smolna, trzecie
397.0,3,90.8,2,Poznań Wilda, drugie piÄ™tro 
268.693,3,62.3,2,Poznań Baranowo Baranowo ul. Szamotulska, drugie piÄ™tro 
334.06800000000004,3,54.32,3,Poznań Winogrady ul. Hawelańska, trzecie
247.705,3,46.3,2,Poznań Rataje ul. Bnińska, drugie piÄ™tro 
1000.0,4,161.3,1,Poznań Stare Miasto Centrum ul. Podgórna,
202.889,2,33.48,4,Poznań Nowe Miasto ul. Smolna 13 D,
339.0,3,55.5,3,Poznań Stare Miasto Naramowice, trzecie
228.0,2,58.0,1,Poznań Jeżyce ul. Wawrzyniaka,
390.0,2,67.0,2,Poznań Grunwald ul. Wyspiańskiego, drugie piÄ™tro 
240.0,2,49.0,5,Poznań Rataje,
226.42,2,37.4,2,Poznań Łazarz ul. Kanałowa, drugie piÄ™tro 
480.92400000000004,4,72.0,11,Poznań Sołacz ul. Sokoła 21,
360.0,3,58.8,3,Poznań Strzeszyn Grecki Jeżyce ul. Literacka, trzecie
339.0,2,42.0,1,Poznań Stare Miasto ul. Szewska,
243.0,2,42.0,2,Poznań Rataje, drugie piÄ™tro 
255.0,2,40.89,1,Poznań Centrum,
260.0,2,43.0,2,Poznań Górczyn Wilda Grunwald ul. Kuźnicza, drugie piÄ™tro 
306.96,2,51.0,4,Poznań Winogrady Piątkowo Naramowice Stare Miast ul. Wilczak,
180.0,1,37.0,1,Poznań Łazarz Grunwald Centrum Górczyn Jeżyce ul. Chłodna - Możliwość Skorzystania Z Kredyt,
240.45,2,52.5,1,Poznań Swarzędz Zalasewo ul. Zalasewo Mieszkanie Dla Młodych,
206.0,2,44.0,2,Poznań Nowe Miasto ul. Os. Bohaterów Ii Wojny Światowej, drugie piÄ™tro 
349.0,4,72.0,11,Poznań Piątkowo ul. Os. Bol. Chrobrego,
265.899,2,43.59,4,Poznań Wilda ul. Rolna 37 I 39,
245.0,2,39.0,3,Poznań Łazarz ul. Przy Arenie Po Remoncie Z Wyposażeniem, trzecie
325.0,3,61.0,3,Poznań Ogrody ul. Nowy Świat, trzecie
549.0,3,85.1,1,Poznań Górczyn,
619.0,4,82.0,4,Poznań ul. Os. Piastowksie,
375.0,2,53.6,1,Poznań Nowe Miasto ul. Nowe Miasto Malta Polanka Katowicka Rataj,
217.0,2,37.0,5,Poznań Grunwald Jeżyce Centrum ul. Świt,
299.233,3,49.46,4,Poznań Winogrady ul. Hawelańska,
241.237,2,50.28,1,Poznań ul. Grudzińskiego 7 Swarzędz,
233.0,1,31.0,3,Poznań Centrum Stare Miasto ul. Batorego, trzecie
619.556,2,126.44,1,Poznań Centrum ul. Garbary,
280.0,3,65.0,9,Poznań Nowe Miasto ul. Os. Orła Białego,
539.0,4,83.0,1,Poznań Suchy Las Piątkowo Podolany Strzeszyn Winogrady ul. Apartament Z Własnym Ogrodem Kominkiem,
310.0,3,64.9,4,Poznań Stare Miasto Winogrady ul. Os. Zwycięstwa,
225.0,3,68.0,3,Poznań Centrum, trzecie
399.0,3,74.0,1,Poznań Przeźmierowo ul. Centrum Ogród!,
329.0,3,61.48,3,Poznań Rataje, trzecie
178.296,1,25.84,3,Poznań Centrum ul. Ślusarska, trzecie
1220.0,5,175.77,1,Poznań Stare Miasto ul. Libelta,
265.0,2,50.0,4,Poznań Wilda ul. Dezyderego Chłapowskiego,
449.0,3,80.0,1,Poznań Stare Miasto Piątkowo ul. Os. Stefana Batorego,
390.71,4,69.03,2,Poznań Nowe Miasto ul. Smolna 13 D, drugie piÄ™tro 
225.976,2,37.6,5,Poznań Nowe Miasto ul. Smolna 13 D,
195.0,1,42.0,2,Poznań Jeżyce Podolany ul. Ul.Szarych Szeregów, drugie piÄ™tro 
251.028,2,44.04,1,Poznań Wilda ul. Rolna 37 I 39,
389.5,2,49.7,2,Poznań Wilda ul. Saperska, drugie piÄ™tro 
380.0,3,79.0,6,Poznań Jeżyce ul. Cypriana Norwida,
545.0,4,98.0,1,Poznań Umultowo ul. Wiesiołkowa,
420.0,4,107.0,3,Poznań Centrum ul. Garbary, trzecie
240.0,2,48.8,5,Poznań Nowe Miasto ul. Unii Lubelskiej,
305.0,3,55.0,5,Poznań Naramowice ul. Błażeja,
